timestamp,src_ip,dst_ip,dst_port,protocol,flag,tipo_ataque
2025-05-23 16:00:52,192.168.53.136,192.168.189.17,25,TCP,R,Normal
2025-05-23 16:00:42,192.168.53.136,192.168.133.95,80,UDP,,Normal
2025-05-23 16:01:10,192.168.53.136,192.168.139.227,53,TCP,R,Normal
2025-05-23 16:01:10,192.168.53.136,192.168.179.13,25,UDP,,Normal
2025-05-23 16:00:44,192.168.53.136,192.168.126.240,443,TCP,R,Normal
2025-05-23 16:00:43,192.168.53.136,192.168.96.147,443,UDP,,Normal
2025-05-23 16:01:25,192.168.53.136,192.168.106.135,25,UDP,,Normal
2025-05-23 16:01:05,192.168.53.136,192.168.151.33,25,UDP,,Normal
2025-05-23 16:01:11,192.168.53.136,192.168.142.23,22,UDP,,Normal
2025-05-23 16:00:55,192.168.53.136,192.168.206.78,25,UDP,,Normal
2025-05-23 16:00:48,192.168.53.136,192.168.252.80,25,UDP,,Normal
2025-05-23 16:01:32,192.168.53.136,192.168.105.151,22,TCP,P,Normal
2025-05-23 16:00:51,192.168.53.136,192.168.130.248,443,TCP,R,Normal
2025-05-23 16:01:19,192.168.53.136,192.168.102.165,22,TCP,R,Normal
2025-05-23 16:01:09,192.168.53.136,192.168.252.88,22,TCP,R,Normal
2025-05-23 16:01:30,192.168.53.136,192.168.52.155,80,TCP,P,Normal
2025-05-23 16:00:55,192.168.53.136,192.168.244.237,25,UDP,,Normal
2025-05-23 16:01:21,192.168.53.136,192.168.167.180,22,TCP,R,Normal
2025-05-23 16:01:51,192.168.53.136,192.168.225.78,25,UDP,,Normal
2025-05-23 16:00:53,192.168.53.136,192.168.99.95,22,UDP,,Normal
2025-05-23 16:01:53,192.168.53.136,192.168.197.66,80,UDP,,Normal
2025-05-23 16:01:25,192.168.53.136,192.168.233.212,22,UDP,,Normal
2025-05-23 16:01:45,192.168.53.136,192.168.119.77,22,UDP,,Normal
2025-05-23 16:01:08,192.168.53.136,192.168.162.103,22,UDP,,Normal
2025-05-23 16:01:23,192.168.53.136,192.168.36.218,443,UDP,,Normal
2025-05-23 16:01:45,192.168.53.136,192.168.59.203,25,TCP,S,Normal
2025-05-23 16:00:28,192.168.191.200,192.168.59.160,53,TCP,F,Normal
2025-05-23 16:00:29,192.168.191.200,192.168.73.244,53,UDP,,Normal
2025-05-23 16:00:29,192.168.191.200,192.168.239.158,80,UDP,,Normal
2025-05-23 16:00:32,192.168.191.200,192.168.106.12,53,UDP,,Normal
2025-05-23 16:00:35,192.168.191.200,192.168.91.225,80,UDP,,Normal
2025-05-23 16:00:33,192.168.191.200,192.168.83.152,22,TCP,R,Normal
2025-05-23 16:00:31,192.168.191.200,192.168.104.248,53,TCP,S,Normal
2025-05-23 16:00:33,192.168.191.200,192.168.110.65,22,UDP,,Normal
2025-05-23 16:00:38,192.168.191.200,192.168.8.186,25,TCP,R,Normal
2025-05-23 16:00:37,192.168.191.200,192.168.162.99,22,UDP,,Normal
2025-05-23 16:00:44,192.168.191.200,192.168.3.45,80,TCP,S,Normal
2025-05-23 16:00:43,192.168.191.200,192.168.43.142,25,UDP,,Normal
2025-05-23 16:00:34,192.168.191.200,192.168.166.164,22,UDP,,Normal
2025-05-23 16:00:51,192.168.191.200,192.168.168.67,25,TCP,P,Normal
2025-05-23 16:00:51,192.168.191.200,192.168.240.63,53,UDP,,Normal
2025-05-23 16:00:53,192.168.191.200,192.168.5.243,25,UDP,,Normal
2025-05-23 16:00:38,192.168.191.200,192.168.180.95,25,TCP,P,Normal
2025-05-23 16:00:48,192.168.191.200,192.168.240.198,22,UDP,,Normal
2025-05-23 16:00:41,192.168.191.200,192.168.186.201,443,UDP,,Normal
2025-05-23 16:00:49,192.168.191.200,192.168.20.69,53,UDP,,Normal
2025-05-23 16:00:43,192.168.191.200,192.168.225.6,80,UDP,,Normal
2025-05-23 16:00:50,192.168.191.200,192.168.240.33,22,UDP,,Normal
2025-05-23 16:00:55,192.168.191.200,192.168.41.66,80,TCP,S,Normal
2025-05-23 16:01:05,192.168.191.200,192.168.10.59,80,UDP,,Normal
2025-05-23 16:00:53,192.168.191.200,192.168.106.129,443,TCP,,Normal
2025-05-23 16:00:55,192.168.191.200,192.168.113.161,443,UDP,,Normal
2025-05-23 16:00:53,192.168.191.200,192.168.157.163,25,TCP,R,Normal
2025-05-23 16:01:13,192.168.191.200,192.168.47.101,25,UDP,,Normal
2025-05-23 16:01:06,192.168.191.200,192.168.153.187,80,TCP,R,Normal
2025-05-23 16:00:56,192.168.191.200,192.168.92.61,53,TCP,,Normal
2025-05-23 16:01:03,192.168.191.200,192.168.39.61,80,TCP,P,Normal
2025-05-23 16:01:00,192.168.191.200,192.168.61.64,53,UDP,,Normal
2025-05-23 16:01:06,192.168.191.200,192.168.1.186,443,UDP,,Normal
2025-05-23 16:01:02,192.168.191.200,192.168.3.225,53,TCP,R,Normal
2025-05-23 16:01:00,192.168.191.200,192.168.211.209,25,UDP,,Normal
2025-05-23 16:00:46,192.168.191.200,192.168.218.239,443,TCP,A,Normal
2025-05-23 16:00:50,192.168.191.200,192.168.207.14,22,UDP,,Normal
2025-05-23 16:00:52,192.168.191.200,192.168.178.245,22,TCP,S,Normal
2025-05-23 16:01:41,192.168.191.200,192.168.114.99,53,TCP,R,Normal
2025-05-23 16:01:08,192.168.191.200,192.168.71.56,53,UDP,,Normal
2025-05-23 16:00:53,192.168.191.200,192.168.45.108,22,TCP,R,Normal
2025-05-23 16:01:12,192.168.191.200,192.168.156.228,53,UDP,,Normal
2025-05-23 16:01:42,192.168.191.200,192.168.123.71,53,TCP,P,Normal
2025-05-23 16:01:10,192.168.191.200,192.168.219.194,22,UDP,,Normal
2025-05-23 16:00:51,192.168.191.200,192.168.25.66,443,TCP,A,Normal
2025-05-23 16:01:39,192.168.191.200,192.168.63.26,53,UDP,,Normal
2025-05-23 16:01:21,192.168.191.200,192.168.15.102,25,TCP,F,Normal
2025-05-23 16:01:53,192.168.191.200,192.168.26.138,25,UDP,,Normal
2025-05-23 16:01:36,192.168.191.200,192.168.170.56,443,TCP,F,Normal
2025-05-23 16:01:31,192.168.191.200,192.168.128.173,22,UDP,,Normal
2025-05-23 16:00:28,192.168.76.59,192.168.50.134,443,TCP,R,Normal
2025-05-23 16:00:29,192.168.76.59,192.168.210.129,25,TCP,R,Normal
2025-05-23 16:00:30,192.168.76.59,192.168.244.25,53,UDP,,Normal
2025-05-23 16:00:33,192.168.76.59,192.168.89.12,25,TCP,F,Normal
2025-05-23 16:00:34,192.168.76.59,192.168.239.168,53,UDP,,Normal
2025-05-23 16:00:31,192.168.76.59,192.168.11.199,53,UDP,,Normal
2025-05-23 16:00:35,192.168.76.59,192.168.44.121,22,UDP,,Normal
2025-05-23 16:00:38,192.168.76.59,192.168.29.52,80,UDP,,Normal
2025-05-23 16:00:39,192.168.76.59,192.168.44.37,80,UDP,,Normal
2025-05-23 16:00:35,192.168.76.59,192.168.13.105,25,UDP,,Normal
2025-05-23 16:00:33,192.168.76.59,192.168.88.253,80,UDP,,Normal
2025-05-23 16:00:36,192.168.76.59,192.168.15.159,53,TCP,P,Normal
2025-05-23 16:00:46,192.168.76.59,192.168.110.236,80,TCP,P,Normal
2025-05-23 16:00:39,192.168.76.59,192.168.70.103,22,TCP,A,Normal
2025-05-23 16:00:44,192.168.76.59,192.168.3.243,80,UDP,,Normal
2025-05-23 16:00:49,192.168.76.59,192.168.184.214,80,UDP,,Normal
2025-05-23 16:00:42,192.168.76.59,192.168.207.126,53,UDP,,Normal
2025-05-23 16:00:41,192.168.76.59,192.168.73.193,22,TCP,P,Normal
2025-05-23 16:00:44,192.168.76.59,192.168.73.96,443,TCP,F,Normal
2025-05-23 16:00:45,192.168.76.59,192.168.232.130,80,TCP,R,Normal
2025-05-23 16:00:51,192.168.76.59,192.168.127.194,80,UDP,,Normal
2025-05-23 16:00:42,192.168.76.59,192.168.97.148,443,TCP,R,Normal
2025-05-23 16:00:45,192.168.76.59,192.168.193.21,22,TCP,,Normal
2025-05-23 16:00:49,192.168.76.59,192.168.195.21,53,TCP,S,Normal
2025-05-23 16:00:50,192.168.76.59,192.168.125.102,53,UDP,,Normal
2025-05-23 16:01:02,192.168.76.59,192.168.79.78,25,UDP,,Normal
2025-05-23 16:01:13,192.168.76.59,192.168.27.95,80,TCP,S,Normal
2025-05-23 16:01:11,192.168.76.59,192.168.197.61,22,TCP,S,Normal
2025-05-23 16:01:14,192.168.76.59,192.168.69.39,53,TCP,R,Normal
2025-05-23 16:01:17,192.168.76.59,192.168.70.207,53,TCP,F,Normal
2025-05-23 16:01:12,192.168.76.59,192.168.81.120,25,UDP,,Normal
2025-05-23 16:01:26,192.168.76.59,192.168.86.29,22,TCP,F,Normal
2025-05-23 16:00:53,192.168.76.59,192.168.224.251,443,TCP,A,Normal
2025-05-23 16:01:03,192.168.76.59,192.168.179.13,25,TCP,A,Normal
2025-05-23 16:00:54,192.168.76.59,192.168.51.219,25,UDP,,Normal
2025-05-23 16:01:14,192.168.76.59,192.168.120.205,22,TCP,S,Normal
2025-05-23 16:01:13,192.168.76.59,192.168.195.153,443,UDP,,Normal
2025-05-23 16:00:52,192.168.76.59,192.168.120.120,80,UDP,,Normal
2025-05-23 16:01:04,192.168.76.59,192.168.222.122,443,TCP,S,Normal
2025-05-23 16:01:20,192.168.76.59,192.168.132.244,53,UDP,,Normal
2025-05-23 16:01:09,192.168.76.59,192.168.76.206,22,UDP,,Normal
2025-05-23 16:01:49,192.168.76.59,192.168.240.191,53,UDP,,Normal
2025-05-23 16:01:07,192.168.76.59,192.168.125.37,22,TCP,,Normal
2025-05-23 16:00:50,192.168.76.59,192.168.244.232,22,TCP,A,Normal
2025-05-23 16:01:53,192.168.76.59,192.168.124.252,22,TCP,R,Normal
2025-05-23 16:01:22,192.168.76.59,192.168.48.159,22,TCP,A,Normal
2025-05-23 16:01:39,192.168.76.59,192.168.83.103,80,TCP,P,Normal
2025-05-23 16:02:00,192.168.76.59,192.168.242.88,25,TCP,S,Normal
2025-05-23 16:01:43,192.168.76.59,192.168.125.208,80,TCP,,Normal
2025-05-23 16:01:53,192.168.76.59,192.168.59.76,53,UDP,,Normal
2025-05-23 16:00:28,192.168.113.137,192.168.169.195,25,TCP,F,Normal
2025-05-23 16:00:29,192.168.113.137,192.168.99.252,53,TCP,R,Normal
2025-05-23 16:00:30,192.168.113.137,192.168.245.161,53,UDP,,Normal
2025-05-23 16:00:31,192.168.113.137,192.168.156.93,443,TCP,R,Normal
2025-05-23 16:00:34,192.168.113.137,192.168.221.148,80,TCP,A,Normal
2025-05-23 16:00:33,192.168.113.137,192.168.80.63,25,UDP,,Normal
2025-05-23 16:00:39,192.168.113.137,192.168.87.241,80,UDP,,Normal
2025-05-23 16:00:40,192.168.113.137,192.168.6.71,443,TCP,R,Normal
2025-05-23 16:00:35,192.168.113.137,192.168.107.133,80,UDP,,Normal
2025-05-23 16:00:33,192.168.113.137,192.168.94.171,22,TCP,F,Normal
2025-05-23 16:00:39,192.168.113.137,192.168.40.86,25,UDP,,Normal
2025-05-23 16:00:46,192.168.113.137,192.168.102.14,80,UDP,,Normal
2025-05-23 16:00:46,192.168.113.137,192.168.168.77,443,TCP,P,Normal
2025-05-23 16:00:37,192.168.113.137,192.168.19.223,22,UDP,,Normal
2025-05-23 16:00:54,192.168.113.137,192.168.241.184,25,TCP,R,Normal
2025-05-23 16:00:49,192.168.113.137,192.168.156.94,53,UDP,,Normal
2025-05-23 16:00:42,192.168.113.137,192.168.45.39,443,TCP,P,Normal
2025-05-23 16:01:01,192.168.113.137,192.168.152.84,22,UDP,,Normal
2025-05-23 16:01:02,192.168.113.137,192.168.82.108,25,UDP,,Normal
2025-05-23 16:00:48,192.168.113.137,192.168.7.45,25,UDP,,Normal
2025-05-23 16:01:00,192.168.113.137,192.168.173.233,80,TCP,S,Normal
2025-05-23 16:00:53,192.168.113.137,192.168.44.153,53,TCP,P,Normal
2025-05-23 16:01:07,192.168.113.137,192.168.133.200,53,TCP,A,Normal
2025-05-23 16:00:50,192.168.113.137,192.168.180.80,80,TCP,R,Normal
2025-05-23 16:01:03,192.168.113.137,192.168.61.192,443,UDP,,Normal
2025-05-23 16:00:52,192.168.113.137,192.168.204.105,53,TCP,F,Normal
2025-05-23 16:01:02,192.168.113.137,192.168.24.2,22,TCP,S,Normal
2025-05-23 16:01:19,192.168.113.137,192.168.92.25,53,UDP,,Normal
2025-05-23 16:00:50,192.168.113.137,192.168.236.122,53,UDP,,Normal
2025-05-23 16:01:16,192.168.113.137,192.168.8.142,22,TCP,R,Normal
2025-05-23 16:00:57,192.168.113.137,192.168.166.52,80,TCP,,Normal
2025-05-23 16:00:51,192.168.113.137,192.168.132.109,25,TCP,F,Normal
2025-05-23 16:00:44,192.168.113.137,192.168.240.191,22,UDP,,Normal
2025-05-23 16:01:28,192.168.113.137,192.168.247.244,80,UDP,,Normal
2025-05-23 16:00:59,192.168.113.137,192.168.25.72,22,UDP,,Normal
2025-05-23 16:01:13,192.168.113.137,192.168.198.144,80,UDP,,Normal
2025-05-23 16:00:55,192.168.113.137,192.168.100.114,25,TCP,A,Normal
2025-05-23 16:01:40,192.168.113.137,192.168.212.139,80,UDP,,Normal
2025-05-23 16:01:12,192.168.113.137,192.168.101.120,443,UDP,,Normal
2025-05-23 16:00:55,192.168.113.137,192.168.51.10,22,TCP,S,Normal
2025-05-23 16:01:43,192.168.113.137,192.168.200.76,22,TCP,F,Normal
2025-05-23 16:01:34,192.168.113.137,192.168.63.161,25,TCP,R,Normal
2025-05-23 16:01:07,192.168.113.137,192.168.196.100,22,TCP,F,Normal
2025-05-23 16:01:47,192.168.113.137,192.168.227.248,22,TCP,F,Normal
2025-05-23 16:01:35,192.168.113.137,192.168.94.208,80,UDP,,Normal
2025-05-23 16:01:29,192.168.113.137,192.168.132.33,22,TCP,R,Normal
2025-05-23 16:01:06,192.168.113.137,192.168.207.12,53,TCP,P,Normal
2025-05-23 16:01:35,192.168.113.137,192.168.187.66,53,TCP,,Normal
2025-05-23 16:01:45,192.168.113.137,192.168.116.91,25,TCP,R,Normal
2025-05-23 16:01:11,192.168.113.137,192.168.86.96,443,UDP,,Normal
2025-05-23 16:00:28.000,192.168.231.32,192.168.132.53,736,TCP,S,Port Scan
2025-05-23 16:00:28.050,192.168.231.32,192.168.132.53,40,TCP,S,Port Scan
2025-05-23 16:00:28.100,192.168.231.32,192.168.132.53,758,TCP,S,Port Scan
2025-05-23 16:00:28.150,192.168.231.32,192.168.132.53,543,TCP,S,Port Scan
2025-05-23 16:00:28.200,192.168.231.32,192.168.132.53,706,TCP,S,Port Scan
2025-05-23 16:00:28.250,192.168.231.32,192.168.132.53,904,TCP,S,Port Scan
2025-05-23 16:00:28.300,192.168.231.32,192.168.132.53,139,TCP,S,Port Scan
2025-05-23 16:00:28.350,192.168.231.32,192.168.132.53,308,TCP,S,Port Scan
2025-05-23 16:00:28.400,192.168.231.32,192.168.132.53,147,TCP,S,Port Scan
2025-05-23 16:00:28.450,192.168.231.32,192.168.132.53,282,TCP,S,Port Scan
2025-05-23 16:00:28.500,192.168.231.32,192.168.132.53,875,TCP,S,Port Scan
2025-05-23 16:00:28.550,192.168.231.32,192.168.132.53,64,TCP,S,Port Scan
2025-05-23 16:00:28.600,192.168.231.32,192.168.132.53,298,TCP,S,Port Scan
2025-05-23 16:00:28.650,192.168.231.32,192.168.132.53,540,TCP,S,Port Scan
2025-05-23 16:00:28.700,192.168.231.32,192.168.132.53,400,TCP,S,Port Scan
2025-05-23 16:00:28.750,192.168.231.32,192.168.132.53,357,TCP,S,Port Scan
2025-05-23 16:00:28.800,192.168.231.32,192.168.132.53,467,TCP,S,Port Scan
2025-05-23 16:00:28.850,192.168.231.32,192.168.132.53,754,TCP,S,Port Scan
2025-05-23 16:00:28.900,192.168.231.32,192.168.132.53,977,TCP,S,Port Scan
2025-05-23 16:00:28.950,192.168.231.32,192.168.132.53,160,TCP,S,Port Scan
2025-05-23 16:00:29.000,192.168.231.32,192.168.132.53,626,TCP,S,Port Scan
2025-05-23 16:00:29.050,192.168.231.32,192.168.132.53,557,TCP,S,Port Scan
2025-05-23 16:00:29.100,192.168.231.32,192.168.132.53,594,TCP,S,Port Scan
2025-05-23 16:00:29.150,192.168.231.32,192.168.132.53,365,TCP,S,Port Scan
2025-05-23 16:00:29.200,192.168.231.32,192.168.132.53,922,TCP,S,Port Scan
2025-05-23 16:00:29.250,192.168.231.32,192.168.132.53,50,TCP,S,Port Scan
2025-05-23 16:00:29.300,192.168.231.32,192.168.132.53,6,TCP,S,Port Scan
2025-05-23 16:00:29.350,192.168.231.32,192.168.132.53,397,TCP,S,Port Scan
2025-05-23 16:00:29.400,192.168.231.32,192.168.132.53,794,TCP,S,Port Scan
2025-05-23 16:00:29.450,192.168.231.32,192.168.132.53,752,TCP,S,Port Scan
2025-05-23 16:00:29.500,192.168.231.32,192.168.132.53,1,TCP,S,Port Scan
2025-05-23 16:00:29.550,192.168.231.32,192.168.132.53,617,TCP,S,Port Scan
2025-05-23 16:00:29.600,192.168.231.32,192.168.132.53,635,TCP,S,Port Scan
2025-05-23 16:00:29.650,192.168.231.32,192.168.132.53,910,TCP,S,Port Scan
2025-05-23 16:00:29.700,192.168.231.32,192.168.132.53,626,TCP,S,Port Scan
2025-05-23 16:00:29.750,192.168.231.32,192.168.132.53,854,TCP,S,Port Scan
2025-05-23 16:00:29.800,192.168.231.32,192.168.132.53,475,TCP,S,Port Scan
2025-05-23 16:00:29.850,192.168.231.32,192.168.132.53,985,TCP,S,Port Scan
2025-05-23 16:00:29.900,192.168.231.32,192.168.132.53,941,TCP,S,Port Scan
2025-05-23 16:00:29.950,192.168.231.32,192.168.132.53,632,TCP,S,Port Scan
2025-05-23 16:00:30.000,192.168.231.32,192.168.132.53,10,TCP,S,Port Scan
2025-05-23 16:00:30.050,192.168.231.32,192.168.132.53,72,TCP,S,Port Scan
2025-05-23 16:00:30.100,192.168.231.32,192.168.132.53,931,TCP,S,Port Scan
2025-05-23 16:00:30.150,192.168.231.32,192.168.132.53,145,TCP,S,Port Scan
2025-05-23 16:00:30.200,192.168.231.32,192.168.132.53,403,TCP,S,Port Scan
2025-05-23 16:00:30.250,192.168.231.32,192.168.132.53,643,TCP,S,Port Scan
2025-05-23 16:00:30.300,192.168.231.32,192.168.132.53,271,TCP,S,Port Scan
2025-05-23 16:00:30.350,192.168.231.32,192.168.132.53,398,TCP,S,Port Scan
2025-05-23 16:00:30.400,192.168.231.32,192.168.132.53,245,TCP,S,Port Scan
2025-05-23 16:00:30.450,192.168.231.32,192.168.132.53,148,TCP,S,Port Scan
2025-05-23 16:00:30.500,192.168.231.32,192.168.132.53,506,TCP,S,Port Scan
2025-05-23 16:00:30.550,192.168.231.32,192.168.132.53,785,TCP,S,Port Scan
2025-05-23 16:00:30.600,192.168.231.32,192.168.132.53,130,TCP,S,Port Scan
2025-05-23 16:00:30.650,192.168.231.32,192.168.132.53,812,TCP,S,Port Scan
2025-05-23 16:00:30.700,192.168.231.32,192.168.132.53,677,TCP,S,Port Scan
2025-05-23 16:00:30.750,192.168.231.32,192.168.132.53,582,TCP,S,Port Scan
2025-05-23 16:00:30.800,192.168.231.32,192.168.132.53,436,TCP,S,Port Scan
2025-05-23 16:00:30.850,192.168.231.32,192.168.132.53,439,TCP,S,Port Scan
2025-05-23 16:00:30.900,192.168.231.32,192.168.132.53,167,TCP,S,Port Scan
2025-05-23 16:00:30.950,192.168.231.32,192.168.132.53,860,TCP,S,Port Scan
2025-05-23 16:00:31.000,192.168.231.32,192.168.132.53,296,TCP,S,Port Scan
2025-05-23 16:00:31.050,192.168.231.32,192.168.132.53,415,TCP,S,Port Scan
2025-05-23 16:00:31.100,192.168.231.32,192.168.132.53,803,TCP,S,Port Scan
2025-05-23 16:00:31.150,192.168.231.32,192.168.132.53,390,TCP,S,Port Scan
2025-05-23 16:00:31.200,192.168.231.32,192.168.132.53,252,TCP,S,Port Scan
2025-05-23 16:00:31.250,192.168.231.32,192.168.132.53,73,TCP,S,Port Scan
2025-05-23 16:00:31.300,192.168.231.32,192.168.132.53,245,TCP,S,Port Scan
2025-05-23 16:00:31.350,192.168.231.32,192.168.132.53,711,TCP,S,Port Scan
2025-05-23 16:00:31.400,192.168.231.32,192.168.132.53,64,TCP,S,Port Scan
2025-05-23 16:00:31.450,192.168.231.32,192.168.132.53,766,TCP,S,Port Scan
2025-05-23 16:00:31.500,192.168.231.32,192.168.132.53,638,TCP,S,Port Scan
2025-05-23 16:00:31.550,192.168.231.32,192.168.132.53,112,TCP,S,Port Scan
2025-05-23 16:00:31.600,192.168.231.32,192.168.132.53,808,TCP,S,Port Scan
2025-05-23 16:00:31.650,192.168.231.32,192.168.132.53,925,TCP,S,Port Scan
2025-05-23 16:00:31.700,192.168.231.32,192.168.132.53,610,TCP,S,Port Scan
2025-05-23 16:00:31.750,192.168.231.32,192.168.132.53,541,TCP,S,Port Scan
2025-05-23 16:00:31.800,192.168.231.32,192.168.132.53,806,TCP,S,Port Scan
2025-05-23 16:00:31.850,192.168.231.32,192.168.132.53,26,TCP,S,Port Scan
2025-05-23 16:00:31.900,192.168.231.32,192.168.132.53,788,TCP,S,Port Scan
2025-05-23 16:00:31.950,192.168.231.32,192.168.132.53,905,TCP,S,Port Scan
2025-05-23 16:00:32.000,192.168.231.32,192.168.132.53,587,TCP,S,Port Scan
2025-05-23 16:00:32.050,192.168.231.32,192.168.132.53,441,TCP,S,Port Scan
2025-05-23 16:00:32.100,192.168.231.32,192.168.132.53,54,TCP,S,Port Scan
2025-05-23 16:00:32.150,192.168.231.32,192.168.132.53,470,TCP,S,Port Scan
