timestamp,src_ip,dst_ip,dst_port,protocol,flag,tipo_ataque
2025-05-20 22:58:17,192.168.224.120,192.168.90.162,80,UDP,,Normal
2025-05-20 22:58:10,192.168.224.120,192.168.211.87,25,UDP,,Normal
2025-05-20 22:58:08,192.168.224.120,192.168.255.38,443,UDP,,Normal
2025-05-20 22:58:20,192.168.224.120,192.168.63.8,53,TCP,R,Normal
2025-05-20 22:58:17,192.168.224.120,192.168.237.176,53,UDP,,Normal
2025-05-20 22:58:09,192.168.224.120,192.168.99.194,25,UDP,,Normal
2025-05-20 22:58:28,192.168.224.120,192.168.160.101,22,UDP,,Normal
2025-05-20 22:58:14,192.168.224.120,192.168.108.45,443,TCP,A,Normal
2025-05-20 22:58:39,192.168.224.120,192.168.119.145,80,TCP,F,Normal
2025-05-20 22:58:09,192.168.224.120,192.168.162.36,80,UDP,,Normal
2025-05-20 22:58:38,192.168.224.120,192.168.158.117,80,UDP,,Normal
2025-05-20 22:58:18,192.168.224.120,192.168.73.115,25,TCP,P,Normal
2025-05-20 22:58:46,192.168.224.120,192.168.12.119,53,UDP,,Normal
2025-05-20 22:58:30,192.168.224.120,192.168.175.111,443,TCP,S,Normal
2025-05-20 22:58:45,192.168.224.120,192.168.234.124,22,TCP,S,Normal
2025-05-20 22:58:34,192.168.224.120,192.168.203.82,25,UDP,,Normal
2025-05-20 22:58:32,192.168.224.120,192.168.175.82,25,UDP,,Normal
2025-05-20 22:58:34,192.168.224.120,192.168.142.20,53,UDP,,Normal
2025-05-20 22:58:36,192.168.224.120,192.168.93.56,25,TCP,P,Normal
2025-05-20 22:58:33,192.168.224.120,192.168.149.106,25,TCP,P,Normal
2025-05-20 22:58:18,192.168.224.120,192.168.50.222,443,TCP,S,Normal
2025-05-20 22:58:18,192.168.224.120,192.168.120.229,80,UDP,,Normal
2025-05-20 22:58:40,192.168.224.120,192.168.113.16,53,TCP,,Normal
2025-05-20 22:59:02,192.168.224.120,192.168.152.246,25,UDP,,Normal
2025-05-20 22:58:38,192.168.224.120,192.168.163.69,53,UDP,,Normal
2025-05-20 22:59:05,192.168.224.120,192.168.171.254,22,TCP,F,Normal
2025-05-20 22:58:33,192.168.224.120,192.168.254.17,22,UDP,,Normal
2025-05-20 22:58:41,192.168.224.120,192.168.173.190,25,TCP,R,Normal
2025-05-20 22:58:24,192.168.224.120,192.168.34.96,53,TCP,A,Normal
2025-05-20 22:59:15,192.168.224.120,192.168.109.30,80,TCP,F,Normal
2025-05-20 22:58:36,192.168.224.120,192.168.17.43,80,UDP,,Normal
2025-05-20 22:59:04,192.168.224.120,192.168.21.82,25,TCP,S,Normal
2025-05-20 22:58:37,192.168.224.120,192.168.229.186,53,TCP,,Normal
2025-05-20 22:58:37,192.168.224.120,192.168.29.65,53,TCP,,Normal
2025-05-20 22:59:17,192.168.224.120,192.168.163.150,22,UDP,,Normal
2025-05-20 22:58:58,192.168.224.120,192.168.4.232,53,TCP,R,Normal
2025-05-20 22:58:37,192.168.224.120,192.168.15.190,443,TCP,,Normal
2025-05-20 22:57:57,192.168.98.55,192.168.152.204,443,UDP,,Normal
2025-05-20 22:57:58,192.168.98.55,192.168.206.121,25,UDP,,Normal
2025-05-20 22:58:00,192.168.98.55,192.168.137.200,443,TCP,P,Normal
2025-05-20 22:58:03,192.168.98.55,192.168.139.252,443,TCP,S,Normal
2025-05-20 22:58:02,192.168.98.55,192.168.42.177,443,UDP,,Normal
2025-05-20 22:58:02,192.168.98.55,192.168.132.156,80,UDP,,Normal
2025-05-20 22:58:09,192.168.98.55,192.168.212.185,80,TCP,R,Normal
2025-05-20 22:58:09,192.168.98.55,192.168.112.176,443,TCP,F,Normal
2025-05-20 22:58:07,192.168.98.55,192.168.196.115,22,UDP,,Normal
2025-05-20 22:58:06,192.168.98.55,192.168.254.6,443,TCP,S,Normal
2025-05-20 22:58:10,192.168.98.55,192.168.130.230,443,UDP,,Normal
2025-05-20 22:58:18,192.168.98.55,192.168.42.1,443,TCP,P,Normal
2025-05-20 22:58:11,192.168.98.55,192.168.105.202,22,UDP,,Normal
2025-05-20 22:58:21,192.168.98.55,192.168.26.59,443,TCP,R,Normal
2025-05-20 22:58:24,192.168.98.55,192.168.245.178,25,TCP,R,Normal
2025-05-20 22:58:09,192.168.98.55,192.168.162.39,25,TCP,P,Normal
2025-05-20 22:58:26,192.168.98.55,192.168.85.90,80,UDP,,Normal
2025-05-20 22:58:14,192.168.98.55,192.168.122.25,25,TCP,P,Normal
2025-05-20 22:58:12,192.168.98.55,192.168.8.98,80,TCP,,Normal
2025-05-20 22:58:07,192.168.98.55,192.168.210.25,53,UDP,,Normal
2025-05-20 22:58:27,192.168.98.55,192.168.15.17,53,UDP,,Normal
2025-05-20 22:58:32,192.168.98.55,192.168.215.134,22,TCP,P,Normal
2025-05-20 22:58:22,192.168.98.55,192.168.73.51,22,UDP,,Normal
2025-05-20 22:58:19,192.168.98.55,192.168.103.179,25,TCP,S,Normal
2025-05-20 22:58:31,192.168.98.55,192.168.131.10,443,UDP,,Normal
2025-05-20 22:58:28,192.168.98.55,192.168.77.231,443,UDP,,Normal
2025-05-20 22:58:19,192.168.98.55,192.168.60.111,25,UDP,,Normal
2025-05-20 22:58:23,192.168.98.55,192.168.242.223,80,TCP,,Normal
2025-05-20 22:58:52,192.168.98.55,192.168.224.28,443,TCP,R,Normal
2025-05-20 22:58:38,192.168.98.55,192.168.40.225,53,UDP,,Normal
2025-05-20 22:58:40,192.168.98.55,192.168.150.22,25,UDP,,Normal
2025-05-20 22:58:49,192.168.98.55,192.168.178.22,443,UDP,,Normal
2025-05-20 22:58:37,192.168.98.55,192.168.0.104,80,TCP,F,Normal
2025-05-20 22:58:22,192.168.98.55,192.168.250.195,22,UDP,,Normal
2025-05-20 22:58:43,192.168.98.55,192.168.12.134,80,UDP,,Normal
2025-05-20 22:58:41,192.168.98.55,192.168.135.241,22,TCP,F,Normal
2025-05-20 22:58:20,192.168.98.55,192.168.119.226,53,UDP,,Normal
2025-05-20 22:58:46,192.168.98.55,192.168.26.242,25,TCP,P,Normal
2025-05-20 22:58:47,192.168.98.55,192.168.10.121,443,TCP,F,Normal
2025-05-20 22:59:15,192.168.98.55,192.168.178.254,25,UDP,,Normal
2025-05-20 22:58:21,192.168.98.55,192.168.248.135,80,TCP,A,Normal
2025-05-20 22:58:22,192.168.98.55,192.168.139.199,53,TCP,R,Normal
2025-05-20 22:58:59,192.168.98.55,192.168.11.233,25,TCP,,Normal
2025-05-20 22:58:42,192.168.98.55,192.168.242.165,443,TCP,P,Normal
2025-05-20 22:58:32,192.168.98.55,192.168.184.33,443,UDP,,Normal
2025-05-20 22:59:01,192.168.98.55,192.168.248.138,53,UDP,,Normal
2025-05-20 22:58:55,192.168.98.55,192.168.155.168,22,TCP,S,Normal
2025-05-20 22:58:28,192.168.98.55,192.168.120.57,53,UDP,,Normal
2025-05-20 22:59:29,192.168.98.55,192.168.142.81,443,TCP,P,Normal
2025-05-20 22:58:36,192.168.98.55,192.168.34.61,80,UDP,,Normal
2025-05-20 22:57:57,192.168.87.185,192.168.199.213,443,UDP,,Normal
2025-05-20 22:57:58,192.168.87.185,192.168.106.121,22,TCP,,Normal
2025-05-20 22:57:59,192.168.87.185,192.168.125.129,443,UDP,,Normal
2025-05-20 22:58:01,192.168.87.185,192.168.234.31,53,TCP,F,Normal
2025-05-20 22:58:03,192.168.87.185,192.168.72.248,25,UDP,,Normal
2025-05-20 22:58:07,192.168.87.185,192.168.152.153,22,TCP,S,Normal
2025-05-20 22:58:04,192.168.87.185,192.168.149.153,443,TCP,A,Normal
2025-05-20 22:58:08,192.168.87.185,192.168.154.42,22,UDP,,Normal
2025-05-20 22:58:11,192.168.87.185,192.168.223.142,443,TCP,F,Normal
2025-05-20 22:58:10,192.168.87.185,192.168.113.212,22,UDP,,Normal
2025-05-20 22:58:13,192.168.87.185,192.168.96.10,25,TCP,A,Normal
2025-05-20 22:58:17,192.168.87.185,192.168.205.242,25,TCP,F,Normal
2025-05-20 22:58:07,192.168.87.185,192.168.47.71,80,UDP,,Normal
2025-05-20 22:58:13,192.168.87.185,192.168.125.90,25,TCP,R,Normal
2025-05-20 22:58:08,192.168.87.185,192.168.122.164,22,TCP,A,Normal
2025-05-20 22:58:22,192.168.87.185,192.168.121.134,25,UDP,,Normal
2025-05-20 22:58:18,192.168.87.185,192.168.64.151,80,UDP,,Normal
2025-05-20 22:58:25,192.168.87.185,192.168.27.130,25,UDP,,Normal
2025-05-20 22:58:13,192.168.87.185,192.168.238.5,443,UDP,,Normal
2025-05-20 22:58:22,192.168.87.185,192.168.241.8,53,UDP,,Normal
2025-05-20 22:58:27,192.168.87.185,192.168.33.30,53,UDP,,Normal
2025-05-20 22:58:27,192.168.87.185,192.168.172.77,53,TCP,P,Normal
2025-05-20 22:58:40,192.168.87.185,192.168.141.227,53,TCP,R,Normal
2025-05-20 22:58:10,192.168.87.185,192.168.4.143,53,UDP,,Normal
2025-05-20 22:58:11,192.168.87.185,192.168.87.213,80,TCP,A,Normal
2025-05-20 22:58:38,192.168.87.185,192.168.22.132,443,UDP,,Normal
2025-05-20 22:58:41,192.168.87.185,192.168.124.121,80,TCP,S,Normal
2025-05-20 22:58:27,192.168.87.185,192.168.117.215,22,TCP,F,Normal
2025-05-20 22:58:27,192.168.87.185,192.168.43.70,22,UDP,,Normal
2025-05-20 22:58:20,192.168.87.185,192.168.20.24,25,TCP,P,Normal
2025-05-20 22:58:16,192.168.87.185,192.168.249.236,53,UDP,,Normal
2025-05-20 22:58:24,192.168.87.185,192.168.203.7,53,TCP,A,Normal
2025-05-20 22:58:45,192.168.87.185,192.168.159.38,22,TCP,,Normal
2025-05-20 22:58:28,192.168.87.185,192.168.206.113,22,TCP,F,Normal
2025-05-20 22:58:48,192.168.87.185,192.168.137.228,443,TCP,F,Normal
2025-05-20 22:59:07,192.168.87.185,192.168.12.114,22,UDP,,Normal
2025-05-20 22:58:40,192.168.87.185,192.168.252.124,53,TCP,A,Normal
2025-05-20 22:58:51,192.168.87.185,192.168.220.218,22,TCP,A,Normal
2025-05-20 22:58:38,192.168.87.185,192.168.233.143,80,TCP,,Normal
2025-05-20 22:58:25,192.168.87.185,192.168.138.185,80,UDP,,Normal
2025-05-20 22:58:40,192.168.87.185,192.168.32.30,22,TCP,P,Normal
2025-05-20 22:59:08,192.168.87.185,192.168.49.165,443,TCP,F,Normal
2025-05-20 22:58:37,192.168.87.185,192.168.120.128,25,TCP,A,Normal
2025-05-20 22:58:26,192.168.87.185,192.168.211.131,443,UDP,,Normal
2025-05-20 22:58:56,192.168.87.185,192.168.79.220,53,TCP,R,Normal
2025-05-20 22:59:12,192.168.87.185,192.168.121.254,443,TCP,R,Normal
2025-05-20 22:59:07,192.168.87.185,192.168.9.3,22,TCP,A,Normal
2025-05-20 22:58:40,192.168.87.185,192.168.11.193,443,UDP,,Normal
2025-05-20 22:59:22,192.168.87.185,192.168.55.47,22,TCP,F,Normal
2025-05-20 22:59:31,192.168.87.185,192.168.127.38,25,UDP,,Normal
2025-05-20 22:57:57,192.168.221.217,192.168.65.239,22,TCP,R,Normal
2025-05-20 22:57:59,192.168.221.217,192.168.194.15,443,TCP,S,Normal
2025-05-20 22:58:01,192.168.221.217,192.168.36.163,53,TCP,R,Normal
2025-05-20 22:58:01,192.168.221.217,192.168.232.215,80,TCP,P,Normal
2025-05-20 22:58:01,192.168.221.217,192.168.219.209,25,TCP,S,Normal
2025-05-20 22:58:02,192.168.221.217,192.168.72.97,443,TCP,A,Normal
2025-05-20 22:58:04,192.168.221.217,192.168.78.78,53,UDP,,Normal
2025-05-20 22:58:02,192.168.221.217,192.168.109.204,22,UDP,,Normal
2025-05-20 22:58:05,192.168.221.217,192.168.121.37,53,TCP,P,Normal
2025-05-20 22:58:09,192.168.221.217,192.168.8.116,22,UDP,,Normal
2025-05-20 22:58:10,192.168.221.217,192.168.60.3,53,TCP,S,Normal
2025-05-20 22:58:14,192.168.221.217,192.168.207.177,25,TCP,S,Normal
2025-05-20 22:58:20,192.168.221.217,192.168.176.87,25,TCP,,Normal
2025-05-20 22:58:19,192.168.221.217,192.168.60.54,80,TCP,F,Normal
2025-05-20 22:58:23,192.168.221.217,192.168.47.84,22,TCP,,Normal
2025-05-20 22:58:24,192.168.221.217,192.168.180.74,25,UDP,,Normal
2025-05-20 22:58:12,192.168.221.217,192.168.225.85,22,UDP,,Normal
2025-05-20 22:58:25,192.168.221.217,192.168.190.105,53,UDP,,Normal
2025-05-20 22:58:07,192.168.221.217,192.168.202.61,53,UDP,,Normal
2025-05-20 22:58:24,192.168.221.217,192.168.185.79,443,TCP,A,Normal
2025-05-20 22:58:10,192.168.221.217,192.168.136.177,80,UDP,,Normal
2025-05-20 22:58:24,192.168.221.217,192.168.150.239,25,TCP,F,Normal
2025-05-20 22:58:18,192.168.221.217,192.168.233.208,22,TCP,P,Normal
2025-05-20 22:58:22,192.168.221.217,192.168.141.107,53,TCP,A,Normal
2025-05-20 22:58:12,192.168.221.217,192.168.93.53,25,UDP,,Normal
2025-05-20 22:58:35,192.168.221.217,192.168.160.149,25,UDP,,Normal
2025-05-20 22:58:27,192.168.221.217,192.168.0.234,22,UDP,,Normal
2025-05-20 22:58:28,192.168.221.217,192.168.228.199,25,UDP,,Normal
2025-05-20 22:58:46,192.168.221.217,192.168.39.5,80,TCP,A,Normal
2025-05-20 22:58:53,192.168.221.217,192.168.237.179,53,TCP,R,Normal
2025-05-20 22:58:57,192.168.221.217,192.168.63.34,443,UDP,,Normal
2025-05-20 22:58:30,192.168.221.217,192.168.28.65,22,TCP,,Normal
2025-05-20 22:58:42,192.168.221.217,192.168.64.180,22,TCP,S,Normal
2025-05-20 22:58:25,192.168.221.217,192.168.25.76,25,UDP,,Normal
2025-05-20 22:59:05,192.168.221.217,192.168.244.30,22,UDP,,Normal
2025-05-20 22:58:48,192.168.221.217,192.168.20.99,443,UDP,,Normal
2025-05-20 22:59:08,192.168.221.217,192.168.204.234,25,UDP,,Normal
2025-05-20 22:58:51,192.168.221.217,192.168.71.217,25,TCP,F,Normal
2025-05-20 22:58:51,192.168.221.217,192.168.1.127,53,UDP,,Normal
2025-05-20 22:59:05,192.168.221.217,192.168.118.154,25,UDP,,Normal
2025-05-20 22:58:21,192.168.221.217,192.168.211.192,443,TCP,P,Normal
2025-05-20 22:58:23,192.168.221.217,192.168.246.159,443,TCP,S,Normal
2025-05-20 22:58:52,192.168.221.217,192.168.67.64,53,TCP,A,Normal
2025-05-20 22:59:19,192.168.221.217,192.168.161.63,443,TCP,R,Normal
2025-05-20 22:58:33,192.168.221.217,192.168.19.55,25,TCP,R,Normal
2025-05-20 22:58:58,192.168.221.217,192.168.241.85,443,TCP,F,Normal
2025-05-20 22:58:29,192.168.221.217,192.168.249.208,22,TCP,,Normal
2025-05-20 22:59:01,192.168.221.217,192.168.82.111,53,TCP,P,Normal
2025-05-20 22:58:35,192.168.221.217,192.168.121.216,25,UDP,,Normal
2025-05-20 22:59:35,192.168.221.217,192.168.141.39,443,UDP,,Normal
2025-05-20 22:57:57,192.168.119.151,192.168.93.9,693,TCP,S,Port Scan
2025-05-20 22:57:57,192.168.119.151,192.168.93.9,430,TCP,S,Port Scan
2025-05-20 22:57:57,192.168.119.151,192.168.93.9,399,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,771,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,121,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,598,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,275,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,626,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,406,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,806,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,160,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,465,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,997,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,718,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,654,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,398,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,586,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,863,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,453,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,640,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,968,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,774,TCP,S,Port Scan
2025-05-20 22:57:58,192.168.119.151,192.168.93.9,506,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,682,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,411,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,475,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,514,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,881,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,510,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,856,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,699,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,444,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,187,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,82,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,984,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,995,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,5,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,715,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,775,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,524,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,739,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,22,TCP,S,Port Scan
2025-05-20 22:57:59,192.168.119.151,192.168.93.9,207,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,380,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,951,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,905,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,685,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,830,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,360,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,923,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,101,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,203,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,852,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,190,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,630,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,745,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,556,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,74,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,580,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,991,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,787,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,756,TCP,S,Port Scan
2025-05-20 22:58:00,192.168.119.151,192.168.93.9,750,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,909,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,160,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,51,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,967,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,414,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,703,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,6,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,572,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,798,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,520,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,450,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,377,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,772,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,511,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,577,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,968,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,658,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,179,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,293,TCP,S,Port Scan
2025-05-20 22:58:01,192.168.119.151,192.168.93.9,514,TCP,S,Port Scan
2025-05-20 22:58:02,192.168.119.151,192.168.93.9,386,TCP,S,Port Scan
2025-05-20 22:58:02,192.168.119.151,192.168.93.9,322,TCP,S,Port Scan
2025-05-20 22:58:02,192.168.119.151,192.168.93.9,256,TCP,S,Port Scan
2025-05-20 22:58:02,192.168.119.151,192.168.93.9,599,TCP,S,Port Scan
2025-05-20 22:58:02,192.168.119.151,192.168.93.9,733,TCP,S,Port Scan
